x,y,z,cluster
-14.528811325625671,21.42472809505845,8.4,4
-14.796192303865874,20.46113720029278,8.4,4
-15.063573282106077,19.497546305527102,8.4,4
-15.33095426034628,18.53395541076143,8.4,4
-15.598335238586486,17.570364515995756,8.4,2
-15.865716216826689,16.606773621230083,8.4,2
-16.13309719506689,15.643182726464408,8.4,0
-16.400478173307096,14.679591831698735,8.4,0
-16.667859151547297,13.716000936933062,8.4,0
-16.935240129787505,12.752410042167387,8.4,0
-17.202621108027706,11.788819147401712,8.4,0
-17.47000208626791,10.82522825263604,8.4,0
-17.737383064508116,9.861637357870364,8.4,0
-18.004764042748317,8.898046463104691,8.4,4
-18.27214502098852,7.9344555683390166,8.4,4
-18.539525999228726,6.9708646735733435,8.4,3
-18.80690697746893,6.00727377880767,8.4,3
-14.690259285670734,24.582881757595676,8.4,3
-14.957640263910937,23.619290862830002,8.4,4
-15.22502124215114,22.65569996806433,8.4,4
-15.492402220391345,21.692109073298656,8.4,4
-15.759783198631547,20.728518178532983,8.4,4
-16.02716417687175,19.764927283767303,8.4,4
-16.294545155111955,18.80133638900163,8.4,4
-16.56192613335216,17.837745494235957,8.4,4
-16.829307111592364,16.874154599470284,8.4,4
-17.096688089832565,15.910563704704611,8.4,4
-17.36406906807277,14.946972809938938,8.4,4
-17.63145004631297,13.983381915173265,8.4,4
-17.89883102455318,13.01979102040759,8.4,0
-18.16621200279338,12.056200125641915,8.4,0
-18.433592981033584,11.092609230876242,8.4,0
-18.70097395927379,10.129018336110567,8.4,0
-18.96835493751399,9.165427441344894,8.4,3
-16.188612136916813,22.92308094630453,8.4,4
-16.455993115157018,21.959490051538857,8.4,4
-16.72337409339722,20.995899156773184,8.4,4
-16.990755071637423,20.03230826200751,8.4,4
-17.258136049877628,19.068717367241838,8.4,4
-17.525517028117832,18.105126472476165,8.4,4
-17.792898006358037,17.14153557771049,8.4,4
-18.060278984598238,16.177944682944815,8.4,4
-18.327659962838442,15.214353788179142,8.4,4
-18.595040941078643,14.25076289341347,8.4,4
-18.86242191931885,13.287171998647793,8.4,4
-19.129802897559053,12.32358110388212,8.4,0
-19.397183875799257,11.359990209116447,8.4,4
-19.66456485403946,10.396399314350772,8.4,3
-17.68696498816289,21.26328013501339,8.4,4
-17.954345966403096,20.299689240247712,8.4,4
-18.2217269446433,19.33609834548204,8.4,4
-18.489107922883505,18.372507450716366,8.4,4
-18.75648890112371,17.40891655595069,8.4,4
-19.02386987936391,16.445325661185016,8.4,4
-19.291250857604116,15.481734766419345,8.4,4
-19.558631835844317,14.518143871653672,8.4,3
19.548424960369196,-9.627181101955076,9.1,3
19.30365846986781,-10.596763158888699,9.1,1
19.05889197936642,-11.56634521582232,9.1,3
18.814125488865038,-12.535927272755943,9.1,0
18.569358998363647,-13.505509329689565,9.1,1
18.324592507862263,-14.475091386623186,9.1,3
18.07982601736088,-15.444673443556809,9.1,1
17.83505952685949,-16.414255500490434,9.1,1
19.068375884438346,-7.443250497586443,9.1,3
18.82360939393696,-8.412832554520067,9.1,3
18.578842903435575,-9.382414611453688,9.1,0
18.334076412934188,-10.351996668387311,9.1,0
18.0893099224328,-11.321578725320935,9.1,0
17.844543431931417,-12.291160782254556,9.1,0
17.59977694143003,-13.260742839188177,9.1,0
17.355010450928642,-14.2303248961218,9.1,0
17.11024396042726,-15.199906953055423,9.1,1
16.86547746992587,-16.169489009989043,9.1,1
16.620710979424484,-17.139071066922668,9.1,1
16.3759444889231,-18.108653123856293,9.1,1
18.588326808507496,-5.259319893217811,9.1,3
18.34356031800611,-6.2289019501514336,9.1,0
18.098793827504725,-7.198484007085057,9.1,0
17.854027337003338,-8.168066064018678,9.1,0
17.60926084650195,-9.137648120952303,9.1,0
17.364494356000566,-10.107230177885926,9.1,0
17.11972786549918,-11.076812234819545,9.1,0
16.874961374997792,-12.04639429175317,9.1,0
16.630194884496404,-13.015976348686792,9.1,0
16.38542839399502,-13.985558405620415,9.1,0
16.140661903493633,-14.955140462554036,9.1,1
15.895895412992246,-15.92472251948766,9.1,1
15.65112892249086,-16.894304576421284,9.1,1
15.406362431989473,-17.863886633354902,9.1,1
15.161595941488088,-18.833468690288527,9.1,1
14.916829450986702,-19.80305074722215,9.1,1
14.672062960485315,-20.772632804155773,9.1,1
18.108277732576646,-3.075389288849179,9.1,3
17.86351124207526,-4.044971345782802,9.1,0
17.618744751573875,-5.014553402716425,9.1,0
17.373978261072487,-5.984135459650047,9.1,0
17.1292117705711,-6.95371751658367,9.1,0
16.884445280069713,-7.923299573517293,9.1,0
16.63967878956833,-8.892881630450916,9.1,0
16.39491229906694,-9.862463687384537,9.1,0
16.150145808565554,-10.832045744318162,9.1,0
15.905379318064169,-11.801627801251783,9.1,0
15.660612827562781,-12.771209858185406,9.1,0
15.415846337061396,-13.740791915119027,9.1,1
15.17107984656001,-14.710373972052647,9.1,1
14.926313356058623,-15.679956028986274,9.1,1
14.681546865557237,-16.649538085919893,9.1,1
14.436780375055852,-17.619120142853514,9.1,1
14.192013884554465,-18.588702199787143,9.1,1
13.947247394053075,-19.55828425672076,9.1,1
13.702480903551692,-20.52786631365439,9.1,1
13.457714413050306,-21.49744837058801,9.1,1
13.212947922548917,-22.467030427521628,9.1,1
17.383462166144408,-1.8610407414141705,9.1,2
17.13869567564302,-2.830622798347793,9.1,0
16.893929185141637,-3.800204855281416,9.1,0
16.64916269464025,-4.7697869122150385,9.1,0
16.404396204138862,-5.739368969148662,9.1,0
16.15962971363748,-6.708951026082285,9.1,0
15.91486322313609,-7.678533083015907,9.1,0
15.670096732634704,-8.648115139949528,9.1,0
15.425330242133318,-9.617697196883153,9.1,0
15.180563751631931,-10.587279253816774,9.1,0
14.935797261130546,-11.556861310750396,9.1,1
14.691030770629158,-12.52644336768402,9.1,0
14.446264280127773,-13.496025424617642,9.1,1
14.201497789626387,-14.465607481551263,9.1,1
13.956731299125,-15.435189538484886,9.1,1
13.711964808623614,-16.40477159541851,9.1,1
13.467198318122225,-17.37435365235213,9.1,1
13.222431827620841,-18.343935709285752,9.1,1
12.977665337119456,-19.313517766219377,9.1,1
12.732898846618069,-20.283099823153,9.1,1
12.488132356116683,-21.25268188008662,9.1,1
12.243365865615297,-22.222263937020244,9.1,1
11.99859937511391,-23.19184599395387,9.1,1
11.753832884612525,-24.161428050887487,9.1,1
16.65864659971217,-0.6466921939791614,9.1,0
16.413880109210787,-1.6162742509127839,9.1,0
16.169113618709396,-2.5858563078464067,9.1,0
15.924347128208012,-3.5554383647800294,9.1,0
15.679580637706627,-4.525020421713652,9.1,0
15.43481414720524,-5.494602478647275,9.1,0
15.190047656703854,-6.4641845355808965,9.1,0
14.945281166202466,-7.43376659251452,9.1,0
14.700514675701081,-8.403348649448144,9.1,0
14.455748185199695,-9.372930706381766,9.1,0
14.210981694698308,-10.342512763315387,9.1,0
13.966215204196923,-11.312094820249012,9.1,1
13.721448713695533,-12.281676877182635,9.1,1
13.47668222319415,-13.251258934116255,9.1,1
13.231915732692764,-14.220840991049878,9.1,1
12.987149242191375,-15.1904230479835,9.1,1
12.742382751689991,-16.160005104917122,9.1,1
12.497616261188606,-17.129587161850743,9.1,1
12.252849770687218,-18.09916921878437,9.1,1
12.008083280185833,-19.068751275717993,9.1,1
11.763316789684445,-20.038333332651614,9.1,1
11.51855029918306,-21.007915389585236,9.1,1
11.273783808681674,-21.97749744651886,9.1,1
11.029017318180287,-22.947079503452482,9.1,1
10.784250827678902,-23.916661560386103,9.1,1
10.539484337177514,-24.886243617319728,9.1,1
15.933831033279938,0.5676563534558479,9.1,0
15.68906454277855,-0.40192570347777484,9.1,0
15.444298052277166,-1.3715077604113972,9.1,0
15.199531561775776,-2.34108981734502,9.1,0
14.954765071274391,-3.3106718742786425,9.1,0
14.709998580773007,-4.280253931212266,9.1,0
14.465232090271618,-5.249835988145888,9.1,0
14.220465599770233,-6.219418045079511,9.1,0
13.975699109268845,-7.189000102013134,9.1,0
13.73093261876746,-8.158582158946755,9.1,0
13.486166128266074,-9.128164215880378,9.1,1
13.241399637764687,-10.097746272814002,9.1,1
12.996633147263301,-11.067328329747623,9.1,1
12.751866656761916,-12.036910386681246,9.1,1
12.50710016626053,-13.006492443614869,9.1,1
12.262333675759143,-13.976074500548489,9.1,1
12.017567185257757,-14.945656557482113,9.1,1
11.772800694756372,-15.915238614415737,9.1,1
11.528034204254984,-16.884820671349356,9.1,1
11.283267713753599,-17.85440272828298,9.1,1
11.038501223252212,-18.823984785216602,9.1,1
10.793734732750824,-19.793566842150227,9.1,1
10.54896824224944,-20.76314889908385,9.1,1
10.304201751748053,-21.73273095601747,9.1,1
10.059435261246666,-22.702313012951095,9.1,1
9.814668770745282,-23.671895069884716,9.1,1
9.569902280243893,-24.641477126818337,9.1,1
9.325135789742507,-25.61105918375197,9.1,1
15.2090154668477,1.7820049008908572,9.1,0
14.964248976346315,0.8124228439572345,9.1,0
14.719482485844926,-0.15715921297638824,9.1,0
14.47471599534354,-1.1267412699100106,9.1,0
14.229949504842153,-2.0963233268436334,9.1,0
13.985183014340768,-3.065905383777256,9.1,0
13.740416523839382,-4.035487440710879,9.1,0
13.495650033337995,-5.005069497644501,9.1,0
13.25088354283661,-5.9746515545781245,9.1,0
13.006117052335222,-6.944233611511747,9.1,0
12.761350561833838,-7.913815668445371,9.1,0
12.516584071332451,-8.883397725378993,9.1,0
12.271817580831065,-9.852979782312614,9.1,1
12.02705109032968,-10.822561839246237,9.1,1
11.782284599828293,-11.792143896179862,9.1,1
11.537518109326907,-12.761725953113482,9.1,1
11.29275161882552,-13.731308010047105,9.1,1
11.047985128324132,-14.700890066980728,9.1,1
10.803218637822749,-15.670472123914347,9.1,1
10.558452147321361,-16.640054180847972,9.1,1
10.313685656819974,-17.609636237781594,9.1,1
10.068919166318588,-18.57921829471522,9.1,1
9.824152675817201,-19.548800351648843,9.1,1
9.579386185315816,-20.51838240858246,9.1,1
9.33461969481443,-21.487964465516086,9.1,1
9.089853204313043,-22.45754652244971,9.1,1
8.845086713811657,-23.42712857938333,9.1,1
8.60032022331027,-24.396710636316953,9.1,1
8.355553732808884,-25.36629269325058,9.1,1
14.484199900415462,2.996353448325866,9.1,0
14.239433409914076,2.026771391392243,9.1,0
13.99466691941269,1.0571893344586205,9.1,0
13.749900428911303,0.08760727752499767,9.1,0
13.505133938409918,-0.8819747794086247,9.1,0
13.26036744790853,-1.8515568363422474,9.1,0
13.015600957407145,-2.82113889327587,9.1,0
12.77083446690576,-3.7907209502094927,9.1,0
12.526067976404374,-4.760303007143116,9.1,0
12.281301485902988,-5.729885064076738,9.1,0
12.0365349954016,-6.699467121010362,9.1,0
11.791768504900215,-7.669049177943984,9.1,1
11.547002014398828,-8.638631234877606,9.1,1
11.30223552389744,-9.608213291811229,9.1,1
11.057469033396057,-10.577795348744852,9.1,1
10.81270254289467,-11.547377405678475,9.1,1
10.567936052393282,-12.516959462612096,9.1,1
10.323169561891897,-13.48654151954572,9.1,1
10.07840307139051,-14.456123576479339,9.1,1
9.833636580889124,-15.425705633412964,9.1,1
9.588870090387738,-16.395287690346585,9.1,1
9.34410359988635,-17.364869747280206,9.1,1
9.099337109384965,-18.334451804213835,9.1,1
8.854570618883578,-19.304033861147452,9.1,1
8.609804128382192,-20.273615918081074,9.1,1
8.365037637880807,-21.243197975014702,9.1,1
8.12027114737942,-22.21278003194832,9.1,1
7.875504656878034,-23.18236208888194,9.1,1
7.630738166376647,-24.15194414581557,9.1,1
7.385971675875261,-25.121526202749187,9.1,1
13.759384333983226,4.210701995760874,9.1,0
13.51461784348184,3.2411199388272522,9.1,0
13.269851352980456,2.2715378818936296,9.1,0
13.025084862479067,1.301955824960007,9.1,0
12.780318371977682,0.33237376802638424,9.1,0
12.535551881476298,-0.6372082889072381,9.1,0
12.29078539097491,-1.6067903458408608,9.1,0
12.046018900473523,-2.5763724027744836,9.1,0
11.801252409972138,-3.5459544597081063,9.1,0
11.55648591947075,-4.515536516641729,9.1,0
11.311719428969365,-5.485118573575352,9.1,0
11.06695293846798,-6.454700630508974,9.1,0
10.822186447966592,-7.424282687442597,9.1,1
10.577419957465207,-8.39386474437622,9.1,1
10.332653466963821,-9.363446801309841,9.1,1
10.087886976462432,-10.333028858243464,9.1,1
9.843120485961048,-11.302610915177087,9.1,1
9.59835399545966,-12.27219297211071,9.1,1
9.353587504958274,-13.24177502904433,9.1,1
9.10882101445689,-14.211357085977955,9.1,1
8.864054523955502,-15.180939142911578,9.1,1
8.619288033454115,-16.150521199845198,9.1,1
8.37452154295273,-17.120103256778822,9.1,1
8.129755052451342,-18.089685313712444,9.1,1
7.884988561949958,-19.05926737064607,9.1,1
7.640222071448569,-20.02884942757969,9.1,1
7.395455580947184,-20.99843148451331,9.1,1
7.150689090445797,-21.968013541446936,9.1,1
6.905922599944411,-22.937595598380558,9.1,1
6.661156109443025,-23.90717765531418,9.1,1
6.416389618941638,-24.876759712247804,9.1,1
6.171623128440252,-25.84634176918143,9.1,1
12.789802277049604,4.45546848626226,9.1,0
12.545035786548219,3.4858864293286387,9.1,0
12.300269296046832,2.5163043723950165,9.1,0
12.055502805545446,1.5467223154613936,9.1,0
11.810736315044059,0.577140258527771,9.1,0
11.565969824542673,-0.3924417984058515,9.1,0
11.321203334041288,-1.3620238553394741,9.1,0
11.0764368435399,-2.3316059122730968,9.1,0
10.831670353038515,-3.30118796920672,9.1,0
10.586903862537127,-4.270770026140342,9.1,0
10.342137372035742,-5.240352083073965,9.1,1
10.097370881534356,-6.209934140007588,9.1,1
9.852604391032969,-7.1795161969412105,9.1,1
9.607837900531582,-8.149098253874833,9.1,1
9.363071410030198,-9.118680310808456,9.1,1
9.118304919528809,-10.088262367742079,9.1,1
8.873538429027423,-11.057844424675702,9.1,1
8.628771938526038,-12.027426481609323,9.1,4
8.38400544802465,-12.997008538542943,9.1,4
8.139238957523265,-13.96659059547657,9.1,4
7.894472467021879,-14.936172652410189,9.1,4
7.649705976520492,-15.90575470934381,9.1,4
7.404939486019106,-16.875336766277435,9.1,4
7.160172995517719,-17.844918823211056,9.1,1
6.915406505016334,-18.814500880144685,9.1,1
6.670640014514946,-19.784082937078303,9.1,1
6.425873524013561,-20.753664994011924,9.1,1
6.181107033512173,-21.723247050945552,9.1,1
5.936340543010788,-22.69282910787917,9.1,1
5.6915740525094005,-23.66241116481279,9.1,1
5.446807562008014,-24.63199322174642,9.1,1
5.2020410715066285,-25.60157527868004,9.1,1
12.064986710617369,5.669817033697271,9.1,0
11.820220220115983,4.700234976763648,9.1,0
11.575453729614598,3.7306529198300256,9.1,0
11.33068723911321,2.7610708628964025,9.1,0
11.085920748611823,1.7914888059627798,9.1,0
10.841154258110437,0.8219067490291572,9.1,0
10.596387767609052,-0.14767530790446523,9.1,0
10.351621277107665,-1.117257364838088,9.1,0
10.106854786606279,-2.086839421771711,9.1,1
9.862088296104892,-3.0564214787053334,9.1,0
9.617321805603506,-4.0260035356389565,9.1,0
9.37255531510212,-4.995585592572579,9.1,1
9.127788824600733,-5.965167649506202,9.1,1
8.883022334099348,-6.934749706439824,9.1,1
8.63825584359796,-7.904331763373447,9.1,4
8.393489353096573,-8.87391382030707,9.1,1
8.14872286259519,-9.843495877240692,9.1,4
7.903956372093802,-10.813077934174315,9.1,4
7.6591898815924155,-11.782659991107938,9.1,5
7.414423391091029,-12.752242048041559,9.1,4
7.169656900589642,-13.72182410497518,9.1,5
6.924890410088257,-14.691406161908805,9.1,4
6.680123919586871,-15.660988218842425,9.1,4
6.435357429085483,-16.630570275776048,9.1,4
6.190590938584096,-17.600152332709673,9.1,4
5.9458244480827105,-18.569734389643294,9.1,1
5.701057957581324,-19.539316446576915,9.1,1
5.456291467079938,-20.50889850351054,9.1,1
5.211524976578551,-21.47848056044416,9.1,1
4.966758486077166,-22.448062617377783,9.1,1
4.721991995575779,-23.417644674311408,9.1,1
4.477225505074392,-24.38722673124503,9.1,1
4.232459014573006,-25.356808788178654,9.1,1
11.340171144185131,6.8841655811322795,9.1,0
11.095404653683746,5.914583524198657,9.1,0
10.85063816318236,4.945001467265034,9.1,0
10.605871672680973,3.975419410331412,9.1,0
10.361105182179587,3.0058373533977893,9.1,0
10.1163386916782,2.0362552964641667,9.1,0
9.871572201176814,1.0666732395305438,9.1,0
9.626805710675429,0.09709118259692137,9.1,0
9.382039220174041,-0.8724908743367014,9.1,0
9.137272729672656,-1.8420729312703241,9.1,0
8.892506239171269,-2.811654988203947,9.1,0
8.647739748669881,-3.78123704513757,9.1,1
8.402973258168497,-4.750819102071192,9.1,1
8.15820676766711,-5.720401159004815,9.1,1
7.913440277165724,-6.689983215938438,9.1,1
7.668673786664337,-7.659565272872061,9.1,1
7.42390729616295,-8.629147329805683,9.1,1
7.179140805661565,-9.598729386739304,9.1,5
6.934374315160179,-10.568311443672929,9.1,5
6.689607824658792,-11.53789350060655,9.1,5
6.444841334157405,-12.507475557540172,9.1,5
6.200074843656019,-13.477057614473797,9.1,5
5.955308353154633,-14.446639671407416,9.1,1
5.710541862653246,-15.41622172834104,9.1,5
5.465775372151859,-16.385803785274664,9.1,4
5.221008881650473,-17.355385842208285,9.1,4
4.976242391149087,-18.32496789914191,9.1,1
4.7314759006477,-19.29454995607553,9.1,1
4.4867094101463145,-20.264132013009153,9.1,1
4.241942919644928,-21.233714069942778,9.1,1
3.997176429143542,-22.2032961268764,9.1,1
3.752409938642155,-23.17287818381002,9.1,1
3.507643448140769,-24.142460240743645,9.1,1
3.262876957639383,-25.11204229767727,9.1,1
10.615355577752897,8.09851412856729,9.1,0
10.37058908725151,7.128932071633666,9.1,0
10.125822596750123,6.159350014700044,9.1,0
9.881056106248737,5.18976795776642,9.1,0
9.636289615747351,4.2201859008327975,9.1,0
9.391523125245964,3.2506038438991753,9.1,0
9.146756634744579,2.2810217869655527,9.1,0
8.901990144243191,1.31143973003193,9.1,0
8.657223653741806,0.3418576730983076,9.1,0
8.41245716324042,-0.627724383835315,9.1,4
8.167690672739033,-1.597306440768938,9.1,0
7.922924182237646,-2.56688849770256,9.1,0
7.67815769173626,-3.536470554636183,9.1,4
7.433391201234874,-4.506052611569806,9.1,4
7.188624710733488,-5.475634668503429,9.1,1
6.9438582202321015,-6.445216725437051,9.1,5
6.699091729730715,-7.414798782370674,9.1,1
6.4543252392293295,-8.384380839304296,9.1,1
6.209558748727941,-9.353962896237919,9.1,1
5.964792258226556,-10.323544953171542,9.1,1
5.720025767725169,-11.293127010105165,9.1,1
5.475259277223783,-12.262709067038786,9.1,1
5.2304927867223965,-13.232291123972407,9.1,1
4.985726296221011,-14.20187318090603,9.1,1
4.7409598057196245,-15.171455237839652,9.1,1
4.496193315218237,-16.141037294773277,9.1,1
4.251426824716851,-17.110619351706898,9.1,4
4.006660334215465,-18.080201408640523,9.1,4
3.7618938437140783,-19.049783465574144,9.1,1
3.5171273532126923,-20.019365522507766,9.1,1
3.272360862711306,-20.98894757944139,9.1,1
3.0275943722099203,-21.95852963637501,9.1,1
2.782827881708534,-22.928111693308633,9.1,1
2.538061391207147,-23.897693750242258,9.1,1
9.89054001132066,9.312862676002299,9.1,0
9.645773520819272,8.343280619068675,9.1,0
9.401007030317887,7.3736985621350515,9.1,0
9.1562405398165,6.404116505201431,9.1,0
8.911474049315114,5.434534448267806,9.1,0
8.666707558813728,4.464952391334185,9.1,0
8.421941068312341,3.4953703344005618,9.1,0
8.177174577810955,2.5257882774669396,9.1,0
7.932408087309568,1.5562062205333167,9.1,0
7.687641596808183,0.5866241635996943,9.1,0
7.442875106306796,-0.3829578933339285,9.1,4
7.19810861580541,-1.3525399502675512,9.1,0
6.953342125304023,-2.3221220072011737,9.1,1
6.708575634802637,-3.2917040641347968,9.1,1
6.463809144301251,-4.261286121068419,9.1,4
6.219042653799864,-5.2308681780020425,9.1,1
5.9742761632984775,-6.200450234935665,9.1,5
5.729509672797091,-7.170032291869288,9.1,5
5.484743182295705,-8.13961434880291,9.1,5
5.239976691794318,-9.109196405736533,9.1,1
4.995210201292933,-10.078778462670156,9.1,1
4.750443710791545,-11.048360519603778,9.1,1
4.505677220290159,-12.0179425765374,9.1,1
4.260910729788773,-12.987524633471022,9.1,1
4.016144239287387,-13.957106690404643,9.1,1
3.7713777487860005,-14.926688747338266,9.1,4
3.526611258284614,-15.89627080427189,9.1,4
3.2818447677832276,-16.865852861205514,9.1,4
3.037078277281842,-17.835434918139136,9.1,1
2.792311786780455,-18.805016975072757,9.1,1
2.5475452962790692,-19.774599032006382,9.1,1
2.302778805777683,-20.744181088940003,9.1,1
2.058012315276297,-21.713763145873624,9.1,1
1.8132458247749104,-22.68334520280725,9.1,1
1.5684793342735235,-23.65292725974087,9.1,1
9.41049093538981,11.496793280370929,9.1,0
9.165724444888424,10.527211223437307,9.1,0
8.920957954387038,9.557629166503684,9.1,0
8.676191463885651,8.588047109570061,9.1,0
8.431424973384264,7.618465052636438,9.1,0
8.186658482882878,6.648882995702816,9.1,0
7.941891992381493,5.6793009387691935,9.1,0
7.697125501880106,4.709718881835571,9.1,0
7.45235901137872,3.740136824901948,9.1,0
7.207592520877332,2.770554767968326,9.1,0
6.962826030375946,1.8009727110347034,9.1,0
6.718059539874561,0.8313906541010807,9.1,0
6.473293049373174,-0.13819140283254205,9.1,4
6.228526558871787,-1.1077734597661646,9.1,0
5.9837600683704,-2.0773555166997872,9.1,1
5.738993577869015,-3.04693757363341,9.1,4
5.494227087367628,-4.016519630567033,9.1,4
5.249460596866242,-4.986101687500655,9.1,5
5.004694106364855,-5.955683744434278,9.1,5
4.759927615863469,-6.925265801367901,9.1,5
4.5151611253620825,-7.894847858301523,9.1,5
4.270394634860696,-8.864429915235146,9.1,1
4.0256281443593105,-9.83401197216877,9.1,1
3.7808616538579236,-10.803594029102392,9.1,1
3.536095163356537,-11.773176086036013,9.1,1
3.291328672855151,-12.742758142969638,9.1,5
3.046562182353765,-13.712340199903258,9.1,1
2.801795691852379,-14.681922256836879,9.1,4
2.5570292013509923,-15.651504313770502,9.1,4
2.312262710849606,-16.621086370704127,9.1,4
2.06749622034822,-17.59066842763775,9.1,1
1.8227297298468332,-18.56025048457137,9.1,1
1.5779632393454472,-19.529832541504994,9.1,1
1.3331967488440606,-20.499414598438616,9.1,1
1.0884302583426746,-21.468996655372237,9.1,1
0.843663767841288,-22.438578712305862,9.1,1
0.5988972773399015,-23.408160769239483,9.1,3
8.685675368957574,12.711141827805939,9.1,0
8.440908878456188,11.741559770872316,9.1,0
8.1961423879548,10.771977713938693,9.1,0
7.951375897453414,9.80239565700507,9.1,0
7.706609406952028,8.832813600071448,9.1,0
7.461842916450642,7.863231543137824,9.1,0
7.217076425949256,6.893649486204202,9.1,0
6.9723099354478695,5.924067429270579,9.1,0
6.727543444946482,4.954485372336957,9.1,0
6.482776954445096,3.984903315403335,9.1,0
6.238010463943709,3.0153212584697124,9.1,0
5.993243973442324,2.0457392015360893,9.1,0
5.748477482940936,1.0761571446024671,9.1,4
5.503710992439551,0.10657508766884438,9.1,4
5.258944501938164,-0.8630069692647784,9.1,1
5.014178011436778,-1.832589026198401,9.1,1
4.769411520935392,-2.8021710831320235,9.1,1
4.524645030434005,-3.771753140065647,9.1,1
4.279878539932619,-4.741335196999269,9.1,5
4.035112049431232,-5.710917253932893,9.1,5
3.7903455589298467,-6.680499310866514,9.1,5
3.5455790684284603,-7.650081367800136,9.1,1
3.3008125779270734,-8.61966342473376,9.1,1
3.0560460874256874,-9.589245481667383,9.1,1
2.8112795969243014,-10.558827538601005,9.1,1
2.566513106422915,-11.528409595534628,9.1,5
2.321746615921529,-12.49799165246825,9.1,5
2.0769801254201425,-13.46757370940187,9.1,5
1.8322136349187563,-14.437155766335493,9.1,1
1.5874471444173694,-15.406737823269117,9.1,1
1.3426806539159828,-16.37631988020274,9.1,1
1.097914163414597,-17.345901937136365,9.1,1
0.8531476729132104,-18.315483994069986,9.1,1
0.6083811824118246,-19.285066051003607,9.1,1
0.36361469191043794,-20.254648107937232,9.1,1
0.11884820140905203,-21.224230164870853,9.1,1
-0.12591828909233457,-22.193812221804475,9.1,1
8.205626293026723,14.895072432174572,9.1,3
7.960859802525337,13.92549037524095,9.1,0
7.7160933120239505,12.955908318307328,9.1,0
7.471326821522565,11.986326261373701,9.1,0
7.226560331021178,11.01674420444008,9.1,0
6.981793840519792,10.047162147506457,9.1,0
6.737027350018406,9.077580090572834,9.1,0
6.492260859517019,8.10799803363921,9.1,0
6.247494369015632,7.1384159767055895,9.1,0
6.0027278785142455,6.1688339197719655,9.1,0
5.75796138801286,5.199251862838343,9.1,0
5.5131948975114735,4.229669805904721,9.1,0
5.268428407010086,3.260087748971098,9.1,4
5.023661916508701,2.290505692037476,9.1,4
4.778895426007314,1.3209236351038536,9.1,4
4.534128935505928,0.3513415781702308,9.1,4
4.289362445004541,-0.6182404787633918,9.1,3
4.044595954503155,-1.5878225356970144,9.1,1
3.799829464001769,-2.557404592630637,9.1,1
3.5550629735003825,-3.52698664956426,9.1,5
3.3102964829989965,-4.496568706497883,9.1,5
3.06552999249761,-5.466150763431505,9.1,5
2.820763501996224,-6.435732820365128,9.1,1
2.5759970114948376,-7.40531487729875,9.1,1
2.331230520993451,-8.374896934232373,9.1,1
2.0864640304920647,-9.344478991165996,9.1,1
1.8416975399906785,-10.314061048099619,9.1,5
1.596931049489292,-11.28364310503324,9.1,1
1.3521645589879059,-12.253225161966864,9.1,1
1.1073980684865197,-13.222807218900485,9.1,1
0.8626315779851333,-14.192389275834106,9.1,4
0.6178650874837468,-15.16197133276773,9.1,1
0.37309859698236025,-16.131553389701352,9.1,1
0.12833210648097432,-17.101135446634977,9.1,1
-0.11643438402041228,-18.070717503568595,9.1,1
-0.36120087452179817,-19.04029956050222,9.1,1
-0.6059673650231848,-20.009881617435845,9.1,1
-0.8507338555245708,-20.979463674369462,9.1,1
-1.0955003460259574,-21.949045731303087,9.1,1
7.480810726594487,16.10942097960958,9.1,3
7.2360442360931,15.139838922675958,9.1,0
6.991277745591715,14.170256865742335,9.1,0
6.7465112550903275,13.200674808808714,9.1,0
6.501744764588942,12.231092751875089,9.1,0
6.256978274087555,11.261510694941467,9.1,0
6.012211783586168,10.291928638007843,9.1,0
5.767445293084782,9.322346581074221,9.1,0
5.522678802583396,8.352764524140598,9.1,0
5.27791231208201,7.383182467206976,9.1,4
5.033145821580623,6.413600410273352,9.1,0
4.788379331079236,5.444018353339731,9.1,0
4.54361284057785,4.4744362964061075,9.1,0
4.298846350076464,3.504854239472485,9.1,4
4.0540798595750775,2.535272182538862,9.1,0
3.809313369073691,1.56569012560524,9.1,0
3.5645468785723056,0.5961080686716173,9.1,3
3.3197803880709187,-0.3734739882620054,9.1,3
3.0750138975695327,-1.343056045195628,9.1,3
2.8302474070681467,-2.3126381021292506,9.1,5
2.58548091656676,-3.2822201590628737,9.1,5
2.340714426065374,-4.251802215996497,9.1,1
2.0959479355639874,-5.221384272930119,9.1,1
1.8511814450626012,-6.190966329863742,9.1,1
1.606414954561215,-7.160548386797363,9.1,1
1.361648464059828,-8.130130443730987,9.1,1
1.1168819735584419,-9.09971250066461,9.1,1
0.8721154830570557,-10.069294557598232,9.1,1
0.6273489925556694,-11.038876614531855,9.1,1
0.38258250205428324,-12.008458671465478,9.1,5
0.13781601155289697,-12.978040728399098,9.1,1
-0.10695047894848927,-13.94762278533272,9.1,1
-0.3517169694498759,-14.917204842266344,9.1,1
-0.5964834599512625,-15.886786899199967,9.1,1
-0.8412499504526485,-16.85636895613359,9.1,1
-1.0860164409540352,-17.82595101306721,9.1,1
-1.330782931455421,-18.795533070000836,9.1,1
-1.5755494219568076,-19.765115126934457,9.1,1
-1.8203159124581934,-20.73469718386808,9.1,1
6.511228669660864,16.354187470110965,9.1,0
6.266462179159476,15.384605413177344,9.1,0
